Timestamp,Millis,Temp_C,Lux,Distance_CM,System_Mode,Deviation_Active,Deviation_Fixed_Sec
4/19/2026 0:52,829310,21.87,43,16.01,1,1,
4/19/2026 0:53,830407,21.87,43,16.01,1,1,
4/19/2026 0:53,831505,21.87,43,16.03,1,1,
4/19/2026 0:53,832603,21.87,43,18.56,1,1,
4/19/2026 0:53,833699,21.87,43,15.71,1,1,
4/19/2026 0:53,834797,21.87,43,16.66,1,1,
4/19/2026 0:53,835895,21.87,43,16.66,1,1,
4/19/2026 0:53,836993,21.87,43,16.64,1,1,
4/19/2026 0:53,838089,21.87,43,16.64,1,1,
4/19/2026 0:53,839187,21.87,43,17.92,1,1,
4/19/2026 0:53,840285,21.87,43,15.69,1,1,
4/19/2026 0:53,841381,21.87,43,16.97,1,1,
4/19/2026 0:53,842479,21.87,43,17.07,1,1,
4/19/2026 0:53,843577,21.87,43,21.1,1,1,
4/19/2026 0:53,844675,21.87,43,18.87,1,1,
4/19/2026 0:53,845772,21.87,43,16.01,1,1,
4/19/2026 0:53,846869,21.87,43,16.01,1,1,
4/19/2026 0:53,847967,21.87,43,17.92,1,1,
4/19/2026 0:53,849063,21.87,43,16.64,1,1,
4/19/2026 0:53,850161,21.87,43,15.45,1,1,
4/19/2026 0:53,851259,21.87,43,16.66,1,1,
4/19/2026 0:53,852358,21.87,43,40.22,1,1,
4/19/2026 0:53,853454,21.87,43,16.66,1,1,
4/19/2026 0:53,854552,21.87,43,19.82,1,1,
4/19/2026 0:53,855650,21.87,43,17.02,1,1,
4/19/2026 0:53,856748,21.87,43,16.97,1,1,
4/19/2026 0:53,857844,21.87,43,16.01,1,1,
4/19/2026 0:53,858942,21.87,43,17.92,1,1,
4/19/2026 0:53,860040,21.87,43,19.19,1,1,
4/19/2026 0:53,861136,21.87,43,16.34,1,1,
4/19/2026 0:53,862235,21.87,43,28.88,1,1,
4/19/2026 0:53,863332,21.87,43,17.92,1,1,
4/19/2026 0:53,864430,21.87,43,22.05,1,1,
4/19/2026 0:53,865527,21.87,43,15.45,1,1,
4/19/2026 0:53,866625,21.87,43,16.66,1,1,
4/19/2026 0:53,867722,21.87,43,20.77,1,1,
4/19/2026 0:53,868819,21.87,43,15.79,1,1,
4/19/2026 0:53,869917,21.87,43,15.69,1,1,
4/19/2026 0:53,871015,21.87,43,22.37,1,1,
4/19/2026 0:53,872112,21.87,43,16.69,1,1,
4/19/2026 0:53,873209,21.87,43,18.46,1,1,
4/19/2026 0:53,874307,21.87,43,16.01,1,1,
4/19/2026 0:53,875404,21.87,43,16.01,1,1,
4/19/2026 0:53,876502,21.87,43,18.87,1,1,
4/19/2026 0:53,877599,21.87,43,18.24,1,1,
4/19/2026 0:53,878697,21.87,43,16.97,1,1,
4/19/2026 0:53,879794,21.87,43,17.65,1,1,
4/19/2026 0:53,880891,21.87,43,16.75,1,1,
4/19/2026 0:53,881990,21.87,43,42.79,1,1,
